"flt_id"	"fltNum"	"depStn"	"arrStn"	"utcSTD"	"utcSTA"	"cancelled"	"utcEstOUT"	"utcEstIN"	"utcATD"	"utcATA"	"first"	"business"	"coach"	"ac_registration"
"FL-EK-0507-20161230-BOM-DXB-0"	"0507"	"BOM"	"DXB"	2016-12-30 10:00:00	2016-12-30 13:20:00	"false"	2016-12-30 10:00:00	2016-12-30 13:20:00	NA	NA	5	35	294	"A0WCY"
"FL-EK-0794-20161231-LAD-DXB-0"	"0794"	"LAD"	"DXB"	2016-12-31 17:15:00	2017-01-01 00:55:00	"false"	2016-12-31 17:15:00	2017-01-01 00:55:00	NA	NA	0	20	271	"A0WDB"
"FL-EK-0134-20161230-DME-DXB-0"	"0134"	"DME"	"DXB"	2016-12-30 13:40:00	2016-12-30 18:55:00	"false"	2016-12-30 13:40:00	2016-12-30 18:55:00	NA	NA	4	41	304	"A0WCJ"
"FL-EK-0821-20161229-DXB-DMM-0"	"0821"	"DXB"	"DMM"	2016-12-29 17:15:00	2016-12-29 18:45:00	"false"	2016-12-29 17:15:00	2016-12-29 18:45:00	NA	NA	0	3	116	"A0WWJ"
"FL-EK-0713-20161231-LUN-HRE-0"	"0713"	"LUN"	"HRE"	2016-12-31 14:10:00	2016-12-31 15:15:00	"false"	2016-12-31 14:10:00	2016-12-31 15:15:00	NA	NA	0	1	3	"A0WWF"
"FL-EK-0388-20161230-RGN-HAN-0"	"0388"	"RGN"	"HAN"	2016-12-30 06:05:00	2016-12-30 08:05:00	"false"	2016-12-30 06:05:00	2016-12-30 08:05:00	NA	NA	0	0	65	"A0WWW"
"FL-EK-0025-20161229-DXB-GLA-0"	"0025"	"DXB"	"GLA"	2016-12-29 10:45:00	2016-12-29 19:00:00	"false"	2016-12-29 10:45:00	2016-12-29 19:00:00	NA	NA	2	22	236	"A0WMC"
"FL-EK-0203-20161228-DXB-JFK-0"	"0203"	"DXB"	"JFK"	2016-12-28 22:35:00	2016-12-29 13:15:00	"false"	2016-12-28 22:35:00	2016-12-29 13:15:00	NA	NA	10	44	381	"A0WLD"
"FL-EK-0905-20161227-DXB-AMM-0"	"0905"	"DXB"	"AMM"	2016-12-27 18:00:00	2016-12-27 21:40:00	"false"	2016-12-27 18:00:00	2016-12-27 21:40:00	NA	NA	0	14	158	"A0WIK"
"FL-EK-0152-20161229-CPH-DXB-0"	"0152"	"CPH"	"DXB"	2016-12-29 13:20:00	2016-12-29 19:45:00	"false"	2016-12-29 13:20:00	2016-12-29 19:45:00	NA	NA	0	50	537	"A0WVP"
"FL-EK-0515-20161229-DEL-DXB-0"	"0515"	"DEL"	"DXB"	2016-12-29 15:55:00	2016-12-29 19:55:00	"false"	2016-12-29 15:55:00	2016-12-29 19:55:00	NA	NA	3	41	301	"A0WWE"
"FL-EK-0309-20161229-PEK-DXB-0"	"0309"	"PEK"	"DXB"	2016-12-29 22:50:00	2016-12-30 07:40:00	"false"	2016-12-29 22:50:00	2016-12-30 07:40:00	NA	NA	0	28	169	"A0WMF"
"FL-EK-0396-20161229-DXB-HKT-0"	"0396"	"DXB"	"HKT"	2016-12-29 19:00:00	2016-12-30 01:00:00	"false"	2016-12-29 19:00:00	2016-12-30 01:00:00	NA	NA	6	42	297	"A0WGY"
"FL-EK-0860-20161227-KWI-DXB-0"	"0860"	"KWI"	"DXB"	2016-12-27 19:55:00	2016-12-27 21:45:00	"false"	2016-12-27 19:55:00	2016-12-27 21:45:00	NA	NA	5	23	296	"A0WDT"
"FL-EK-0059-20161229-DXB-HAM-0"	"0059"	"DXB"	"HAM"	2016-12-29 04:50:00	2016-12-29 11:55:00	"false"	2016-12-29 04:50:00	2016-12-29 11:55:00	NA	NA	1	20	206	"A0WGQ"
"FL-EK-0761-20161229-DXB-JNB-0"	"0761"	"DXB"	"JNB"	2016-12-29 00:40:00	2016-12-29 08:55:00	"false"	2016-12-29 00:40:00	2016-12-29 08:55:00	NA	NA	5	38	274	"A0WWY"
"FL-EK-0783-20161230-DXB-LOS-0"	"0783"	"DXB"	"LOS"	2016-12-30 06:30:00	2016-12-30 14:40:00	"false"	2016-12-30 06:30:00	2016-12-30 14:40:00	NA	NA	4	20	280	"A0WWC"
"FL-EK-0837-20161227-DXB-BAH-0"	"0837"	"DXB"	"BAH"	2016-12-27 04:30:00	2016-12-27 05:45:00	"false"	2016-12-27 04:30:00	2016-12-27 05:45:00	2016-12-27 04:30:00	2016-12-27 05:45:00	0	7	110	"A0WCH"
"FL-EK-0342-20161230-DXB-KUL-0"	"0342"	"DXB"	"KUL"	2016-12-30 06:15:00	2016-12-30 13:25:00	"false"	2016-12-30 06:15:00	2016-12-30 13:25:00	NA	NA	0	57	527	"A0WVI"
"FL-EK-0848-20161230-DOH-DXB-0"	"0848"	"DOH"	"DXB"	2016-12-30 00:40:00	2016-12-30 01:55:00	"false"	2016-12-30 00:40:00	2016-12-30 01:55:00	NA	NA	0	6	213	"A0WIK"
"FL-EK-0523-20161229-TRV-DXB-0"	"0523"	"TRV"	"DXB"	2016-12-29 23:00:00	2016-12-30 03:15:00	"false"	2016-12-29 23:00:00	2016-12-30 03:15:00	NA	NA	0	42	307	"A0WML"
"FL-EK-0860-20161228-KWI-DXB-0"	"0860"	"KWI"	"DXB"	2016-12-28 19:55:00	2016-12-28 21:45:00	"false"	2016-12-28 19:55:00	2016-12-28 21:45:00	NA	NA	0	32	299	"A0WCU"
"FL-EK-0906-20161228-AMM-DXB-0"	"0906"	"AMM"	"DXB"	2016-12-28 23:55:00	2016-12-29 02:45:00	"false"	2016-12-28 23:55:00	2016-12-29 02:45:00	NA	NA	0	19	211	"A0WMK"
"FL-EK-0640-20161228-DXB-KBL-0"	"0640"	"DXB"	"KBL"	2016-12-28 05:55:00	2016-12-28 08:45:00	"false"	2016-12-28 05:55:00	2016-12-28 08:45:00	NA	NA	1	15	113	"A0WWN"
"FL-EK-0734-20161229-KRT-DXB-0"	"0734"	"KRT"	"DXB"	2016-12-29 16:50:00	2016-12-29 20:55:00	"false"	2016-12-29 16:50:00	2016-12-29 20:55:00	NA	NA	2	34	295	"A0WDL"
"FL-EK-0636-20161230-DXB-PEW-0"	"0636"	"DXB"	"PEW"	2016-12-30 22:05:00	2016-12-31 01:15:00	"false"	2016-12-30 22:05:00	2016-12-31 01:15:00	NA	NA	0	16	313	"A0WDM"
"FL-EK-0603-20161227-KHI-DXB-0"	"0603"	"KHI"	"DXB"	2016-12-27 17:30:00	2016-12-27 19:59:00	"false"	2016-12-27 17:30:00	2016-12-27 19:59:00	NA	NA	0	52	294	"A0WBP"
"FL-EK-0641-20161228-KBL-DXB-0"	"0641"	"KBL"	"DXB"	2016-12-28 12:00:00	2016-12-28 15:05:00	"false"	2016-12-28 12:00:00	2016-12-28 15:05:00	NA	NA	2	30	207	"A0WWN"
"FL-EK-0205-20161229-MXP-JFK-0"	"0205"	"MXP"	"JFK"	2016-12-29 14:40:00	2016-12-30 00:00:00	"false"	2016-12-29 14:40:00	2016-12-30 00:00:00	NA	NA	10	68	361	"A0WFL"
"FL-EK-0003-20161230-DXB-LHR-0"	"0003"	"DXB"	"LHR"	2016-12-30 10:30:00	2016-12-30 18:20:00	"false"	2016-12-30 10:30:00	2016-12-30 18:20:00	NA	NA	6	77	401	"A0WFN"
"FL-EK-0702-20161227-MRU-DXB-0"	"0702"	"MRU"	"DXB"	2016-12-27 12:15:00	2016-12-27 18:55:00	"false"	2016-12-27 12:15:00	2016-12-27 18:55:00	NA	NA	7	58	233	"A0WFO"
"FL-EK-0192-20161230-LIS-DXB-0"	"0192"	"LIS"	"DXB"	2016-12-30 13:35:00	2016-12-30 21:15:00	"false"	2016-12-30 13:35:00	2016-12-30 21:15:00	NA	NA	5	39	286	"A0WGD"
"FL-EK-0188-20161230-BCN-DXB-0"	"0188"	"BCN"	"DXB"	2016-12-30 21:05:00	2016-12-31 03:50:00	"false"	2016-12-30 21:05:00	2016-12-31 03:50:00	NA	NA	0	33	376	"A0WWQ"
"FL-EK-0418-20161229-DXB-BKK-0"	"0418"	"DXB"	"BKK"	2016-12-29 04:55:00	2016-12-29 10:55:00	"false"	2016-12-29 04:55:00	2016-12-29 10:55:00	NA	NA	7	45	87	"A0WLA"
"FL-EK-0840-20161228-BAH-DXB-0"	"0840"	"BAH"	"DXB"	2016-12-28 14:45:00	2016-12-28 16:00:00	"false"	2016-12-28 14:45:00	2016-12-28 16:00:00	NA	NA	4	21	201	"A0WIR"
"FL-EK-0180-20161230-WAW-DXB-0"	"0180"	"WAW"	"DXB"	2016-12-30 12:25:00	2016-12-30 18:05:00	"false"	2016-12-30 12:25:00	2016-12-30 18:05:00	NA	NA	8	40	296	"A0WWG"
"FL-EK-0504-20161228-DXB-BOM-0"	"0504"	"DXB"	"BOM"	2016-12-28 23:55:00	2016-12-29 02:55:00	"false"	2016-12-28 23:55:00	2016-12-29 02:55:00	NA	NA	2	28	302	"A0WMZ"
"FL-EK-0540-20161230-DXB-AMD-0"	"0540"	"DXB"	"AMD"	2016-12-30 00:00:00	2016-12-30 02:35:00	"false"	2016-12-30 00:00:00	2016-12-30 02:35:00	NA	NA	0	11	248	"A0WMT"
"FL-EK-0029-20161229-DXB-LHR-0"	"0029"	"DXB"	"LHR"	2016-12-29 05:40:00	2016-12-29 13:50:00	"false"	2016-12-29 05:40:00	2016-12-29 13:50:00	NA	NA	12	56	398	"A0WLL"
"FL-EK-0776-20161231-DUR-DXB-0"	"0776"	"DUR"	"DXB"	2016-12-31 17:10:00	2017-01-01 01:25:00	"false"	2016-12-31 17:10:00	2017-01-01 01:25:00	NA	NA	0	37	372	"A0WWA"
"FL-EK-0872-20161230-KWI-DXB-0"	"0872"	"KWI"	"DXB"	2016-12-30 11:15:00	2016-12-30 12:55:00	"false"	2016-12-30 11:15:00	2016-12-30 12:55:00	NA	NA	8	41	269	"A0WGI"
"FL-EK-0602-20161229-DXB-KHI-0"	"0602"	"DXB"	"KHI"	2016-12-29 14:10:00	2016-12-29 16:05:00	"false"	2016-12-29 14:10:00	2016-12-29 16:05:00	NA	NA	0	33	358	"A0WCO"
"FL-EK-0651-20161230-CMB-DXB-0"	"0651"	"CMB"	"DXB"	2016-12-30 04:25:00	2016-12-30 09:00:00	"false"	2016-12-30 04:25:00	2016-12-30 09:00:00	NA	NA	0	34	226	"A0WGN"
"FL-EK-0655-20161227-CMB-DXB-0"	"0655"	"CMB"	"DXB"	2016-12-27 11:50:00	2016-12-27 16:25:00	"false"	2016-12-27 11:50:00	2016-12-27 16:25:00	NA	NA	5	17	188	"A0WMM"
"FL-EK-0862-20161230-DXB-MCT-0"	"0862"	"DXB"	"MCT"	2016-12-30 04:30:00	2016-12-30 05:45:00	"false"	2016-12-30 04:30:00	2016-12-30 05:45:00	NA	NA	1	26	94	"A0WBY"
"FL-EK-0397-20161230-HKT-DXB-0"	"0397"	"HKT"	"DXB"	2016-12-30 02:30:00	2016-12-30 09:15:00	"false"	2016-12-30 02:30:00	2016-12-30 09:15:00	NA	NA	8	40	300	"A0WGY"
"FL-EK-0652-20161229-MLE-CMB-0"	"0652"	"MLE"	"CMB"	2016-12-29 11:20:00	2016-12-29 12:50:00	"false"	2016-12-29 11:20:00	2016-12-29 12:50:00	NA	NA	0	35	255	"A0WCL"
"FL-EK-0720-20161229-NBO-DXB-0"	"0720"	"NBO"	"DXB"	2016-12-29 13:35:00	2016-12-29 18:35:00	"false"	2016-12-29 13:35:00	2016-12-29 18:35:00	NA	NA	3	40	293	"A0WWG"
"FL-EK-0928-20161230-CAI-DXB-0"	"0928"	"CAI"	"DXB"	2016-12-30 10:15:00	2016-12-30 13:45:00	"false"	2016-12-30 10:15:00	2016-12-30 13:45:00	NA	NA	8	33	279	"A0WBS"
"FL-EK-0382-20161231-DXB-HKG-0"	"0382"	"DXB"	"HKG"	2016-12-31 23:15:00	2017-01-01 06:30:00	"false"	2016-12-31 23:15:00	2017-01-01 06:30:00	NA	NA	3	54	444	"A0WNW"
"FL-EK-0532-20161228-DXB-COK-0"	"0532"	"DXB"	"COK"	2016-12-28 17:45:00	2016-12-28 21:35:00	"false"	2016-12-28 17:45:00	2016-12-28 21:35:00	NA	NA	6	32	229	"A0WIR"
"FL-EK-0708-20161229-SEZ-DXB-0"	"0708"	"SEZ"	"DXB"	2016-12-29 19:50:00	2016-12-30 00:20:00	"false"	2016-12-29 19:50:00	2016-12-30 00:20:00	NA	NA	3	10	150	"A0WDW"
"FL-EK-0382-20161229-DXB-HKG-0"	"0382"	"DXB"	"HKG"	2016-12-29 23:15:00	2016-12-30 06:30:00	"false"	2016-12-29 23:15:00	2016-12-30 06:30:00	NA	NA	8	63	393	"A0WVA"
"FL-EK-0652-20161230-MLE-CMB-0"	"0652"	"MLE"	"CMB"	2016-12-30 11:20:00	2016-12-30 12:50:00	"false"	2016-12-30 11:20:00	2016-12-30 12:50:00	NA	NA	0	10	215	"A0WGL"
"FL-EK-0837-20161228-DXB-BAH-0"	"0837"	"DXB"	"BAH"	2016-12-28 04:30:00	2016-12-28 05:45:00	"false"	2016-12-28 04:30:00	2016-12-28 05:45:00	NA	NA	1	16	123	"A0WMP"
"FL-EK-0157-20161230-DXB-ARN-0"	"0157"	"DXB"	"ARN"	2016-12-30 04:10:00	2016-12-30 10:55:00	"false"	2016-12-30 04:10:00	2016-12-30 10:55:00	NA	NA	1	29	257	"A0WMB"
"FL-EK-0372-20161228-DXB-BKK-0"	"0372"	"DXB"	"BKK"	2016-12-28 05:35:00	2016-12-28 11:40:00	"false"	2016-12-28 05:35:00	2016-12-28 11:40:00	NA	NA	12	76	429	"A0WLW"
"FL-EK-0650-20161231-DXB-CMB-0"	"0650"	"DXB"	"CMB"	2016-12-31 22:35:00	2017-01-01 02:55:00	"false"	2016-12-31 22:35:00	2017-01-01 02:55:00	NA	NA	0	20	396	"A0WCO"
"FL-EK-0384-20161228-DXB-BKK-0"	"0384"	"DXB"	"BKK"	2016-12-28 23:05:00	2016-12-29 05:05:00	"false"	2016-12-28 23:05:00	2016-12-29 05:05:00	NA	NA	11	72	433	"A0WVE"
"FL-EK-0653-20161229-CMB-MLE-0"	"0653"	"CMB"	"MLE"	2016-12-29 14:45:00	2016-12-29 16:25:00	"false"	2016-12-29 14:45:00	2016-12-29 16:25:00	NA	NA	0	0	2	"A0WCL"
"FL-EK-0053-20161228-DXB-MUC-0"	"0053"	"DXB"	"MUC"	2016-12-28 23:20:00	2016-12-29 06:10:00	"false"	2016-12-28 23:20:00	2016-12-29 06:10:00	NA	NA	1	15	162	"A0WVD"
"FL-EK-0772-20161228-DXB-CPT-0"	"0772"	"DXB"	"CPT"	2016-12-28 00:00:00	2016-12-28 09:45:00	"false"	2016-12-28 00:00:00	2016-12-28 09:45:00	NA	NA	7	39	299	"A0WGJ"
"FL-EK-0856-20161230-KWI-DXB-0"	"0856"	"KWI"	"DXB"	2016-12-30 06:55:00	2016-12-30 08:35:00	"false"	2016-12-30 06:55:00	2016-12-30 08:35:00	NA	NA	3	40	299	"A0WBX"
"FL-EK-0207-20161228-DXB-JFK-0"	"0207"	"DXB"	"JFK"	2016-12-28 11:00:00	2016-12-29 01:40:00	"false"	2016-12-28 11:00:00	2016-12-29 01:40:00	NA	NA	8	25	360	"A0WFY"
"FL-EK-0582-20161231-DXB-DAC-0"	"0582"	"DXB"	"DAC"	2016-12-31 00:00:00	2016-12-31 04:15:00	"false"	2016-12-31 00:00:00	2016-12-31 04:15:00	NA	NA	0	8	421	"A0WGX"
"FL-EK-0164-20161231-DUB-DXB-0"	"0164"	"DUB"	"DXB"	2016-12-31 20:50:00	2017-01-01 04:15:00	"false"	2016-12-31 20:50:00	2017-01-01 04:15:00	NA	NA	8	40	292	"A0WMJ"
"FL-EK-0406-20161230-MEL-AKL-0"	"0406"	"MEL"	"AKL"	2016-12-30 21:10:00	2016-12-31 00:45:00	"false"	2016-12-30 21:10:00	2016-12-31 00:45:00	NA	NA	0	62	291	"A0WFI"
"FL-EK-0749-20161231-TUN-MLA-0"	"0749"	"TUN"	"MLA"	2016-12-31 11:50:00	2016-12-31 13:00:00	"false"	2016-12-31 11:50:00	2016-12-31 13:00:00	NA	NA	2	7	243	"A0WBL"
"FL-EK-0095-20161229-DXB-FCO-0"	"0095"	"DXB"	"FCO"	2016-12-29 11:05:00	2016-12-29 17:45:00	"false"	2016-12-29 11:05:00	2016-12-29 17:45:00	NA	NA	3	35	267	"A0WLZ"
"FL-EK-0706-20161231-SEZ-DXB-0"	"0706"	"SEZ"	"DXB"	2016-12-31 04:35:00	2016-12-31 09:10:00	"false"	2016-12-31 04:35:00	2016-12-31 09:10:00	NA	NA	3	10	150	"A0WWI"
"FL-EK-0880-20161230-DOH-DXB-0"	"0880"	"DOH"	"DXB"	2016-12-30 02:55:00	2016-12-30 04:05:00	"false"	2016-12-30 02:55:00	2016-12-30 04:05:00	NA	NA	2	7	286	"A0WCL"
"FL-EK-0649-20161230-CMB-DXB-0"	"0649"	"CMB"	"DXB"	2016-12-30 16:35:00	2016-12-30 21:05:00	"false"	2016-12-30 16:35:00	2016-12-30 21:05:00	NA	NA	1	38	279	"A0WMM"
"FL-EK-0653-20161228-CMB-MLE-0"	"0653"	"CMB"	"MLE"	2016-12-28 14:45:00	2016-12-28 16:25:00	"false"	2016-12-28 14:45:00	2016-12-28 16:25:00	NA	NA	0	0	7	"A0WCY"
"FL-EK-0111-20161231-DXB-BUD-0"	"0111"	"DXB"	"BUD"	2016-12-31 04:25:00	2016-12-31 10:40:00	"false"	2016-12-31 04:25:00	2016-12-31 10:40:00	NA	NA	2	3	153	"A0WBI"
"FL-EK-0005-20161231-DXB-LHR-0"	"0005"	"DXB"	"LHR"	2016-12-31 12:05:00	2016-12-31 20:00:00	"false"	2016-12-31 12:05:00	2016-12-31 20:00:00	NA	NA	7	63	411	"A0WFQ"
"FL-EK-0086-20161230-ZRH-DXB-0"	"0086"	"ZRH"	"DXB"	2016-12-30 20:55:00	2016-12-31 03:20:00	"false"	2016-12-30 20:55:00	2016-12-31 03:20:00	NA	NA	0	31	399	"A0WLD"
"FL-EK-0090-20161229-GVA-DXB-0"	"0090"	"GVA"	"DXB"	2016-12-29 13:35:00	2016-12-29 20:05:00	"false"	2016-12-29 13:35:00	2016-12-29 20:05:00	NA	NA	4	31	202	"A0WIU"
"FL-EK-0850-20161231-DOH-DXB-0"	"0850"	"DOH"	"DXB"	2016-12-31 15:10:00	2016-12-31 16:20:00	"false"	2016-12-31 15:10:00	2016-12-31 16:20:00	NA	NA	0	0	59	"A0WDU"
"FL-EK-0219-20161230-DXB-MCO-0"	"0219"	"DXB"	"MCO"	2016-12-30 22:50:00	2016-12-31 15:10:00	"false"	2016-12-30 22:50:00	2016-12-31 15:10:00	NA	NA	0	33	212	"A0WDK"
"FL-EK-0327-20161227-CGO-INC-0"	"0327"	"CGO"	"INC"	2016-12-27 12:55:00	2016-12-27 14:35:00	"false"	2016-12-27 12:55:00	2016-12-27 14:35:00	NA	NA	0	0	56	"A0WIU"
"FL-EK-0901-20161231-DXB-AMM-0"	"0901"	"DXB"	"AMM"	2016-12-31 04:00:00	2016-12-31 07:40:00	"false"	2016-12-31 04:00:00	2016-12-31 07:40:00	NA	NA	3	12	106	"A0WDP"
"FL-EK-0388-20161228-RGN-HAN-0"	"0388"	"RGN"	"HAN"	2016-12-28 06:05:00	2016-12-28 08:05:00	"false"	2016-12-28 06:05:00	2016-12-28 08:05:00	NA	NA	0	0	81	"A0WGP"
"FL-EK-0083-20161227-DXB-GVA-0"	"0083"	"DXB"	"GVA"	2016-12-27 10:50:00	2016-12-27 17:55:00	"false"	2016-12-27 10:50:00	2016-12-27 17:55:00	2016-12-27 10:50:00	NA	6	20	66	"A0WMS"
"FL-EK-0971-20161231-DXB-IKA-0"	"0971"	"DXB"	"IKA"	2016-12-31 03:50:00	2016-12-31 06:10:00	"false"	2016-12-31 03:50:00	2016-12-31 06:10:00	NA	NA	1	18	101	"A0WIO"
"FL-EK-0203-20161230-DXB-JFK-0"	"0203"	"DXB"	"JFK"	2016-12-30 22:35:00	2016-12-31 13:15:00	"false"	2016-12-30 22:35:00	2016-12-31 13:15:00	NA	NA	2	48	385	"A0WFG"
"FL-EK-0043-20161227-DXB-FRA-0"	"0043"	"DXB"	"FRA"	2016-12-27 23:20:00	2016-12-28 06:35:00	"false"	2016-12-27 23:20:00	2016-12-28 06:35:00	NA	NA	0	6	117	"A0WWA"
"FL-EK-0101-20161231-DXB-MXP-0"	"0101"	"DXB"	"MXP"	2016-12-31 23:45:00	2017-01-01 06:45:00	"false"	2016-12-31 23:45:00	2017-01-01 06:45:00	NA	NA	0	11	202	"A0WGU"
"FL-EK-0587-20161231-DAC-DXB-0"	"0587"	"DAC"	"DXB"	2016-12-31 12:40:00	2016-12-31 18:10:00	"false"	2016-12-31 12:40:00	2016-12-31 18:10:00	NA	NA	0	21	356	"A0WWQ"
"FL-EK-0047-20161227-DXB-FRA-0"	"0047"	"DXB"	"FRA"	2016-12-27 10:35:00	2016-12-27 17:40:00	"false"	2016-12-27 10:35:00	2016-12-27 17:40:00	2016-12-27 10:35:00	NA	0	11	160	"A0WFH"
"FL-EK-0651-20161227-CMB-DXB-0"	"0651"	"CMB"	"DXB"	2016-12-27 04:25:00	2016-12-27 09:00:00	"false"	2016-12-27 04:25:00	2016-12-27 09:00:00	2016-12-27 04:25:00	2016-12-27 09:00:00	0	7	185	"A0WGC"
"FL-EK-0347-20161229-KUL-DXB-0"	"0347"	"KUL"	"DXB"	2016-12-29 11:10:00	2016-12-29 18:30:00	"false"	2016-12-29 11:10:00	2016-12-29 18:30:00	NA	NA	0	29	225	"A0WVN"
"FL-EK-0510-20161228-DXB-DEL-0"	"0510"	"DXB"	"DEL"	2016-12-28 00:30:00	2016-12-28 03:40:00	"false"	2016-12-28 00:30:00	2016-12-28 03:40:00	NA	NA	4	28	335	"A0WWG"
"FL-EK-0582-20161229-DXB-DAC-0"	"0582"	"DXB"	"DAC"	2016-12-29 00:00:00	2016-12-29 04:15:00	"false"	2016-12-29 00:00:00	2016-12-29 04:15:00	NA	NA	0	19	390	"A0WGG"
"FL-EK-0379-20161230-HKT-DXB-0"	"0379"	"HKT"	"DXB"	2016-12-30 17:50:00	2016-12-31 00:30:00	"false"	2016-12-30 17:50:00	2016-12-31 00:30:00	NA	NA	6	35	263	"A0WMD"
"FL-EK-0517-20161227-DEL-DXB-0"	"0517"	"DEL"	"DXB"	2016-12-27 10:45:00	2016-12-27 14:35:00	"false"	2016-12-27 10:45:00	2016-12-27 14:35:00	2016-12-27 10:45:00	NA	7	41	306	"A0WMV"
"FL-EK-0375-20161227-BKK-DXB-0"	"0375"	"BKK"	"DXB"	2016-12-27 02:30:00	2016-12-27 09:15:00	"false"	2016-12-27 02:30:00	2016-12-27 09:15:00	2016-12-27 02:30:00	2016-12-27 09:15:00	4	57	235	"A0WFN"
"FL-EK-0389-20161227-HAN-RGN-0"	"0389"	"HAN"	"RGN"	2016-12-27 15:45:00	2016-12-27 17:50:00	"false"	2016-12-27 15:45:00	2016-12-27 17:50:00	NA	NA	0	13	113	"A0WWV"
"FL-EK-0032-20161231-LHR-DXB-0"	"0032"	"LHR"	"DXB"	2016-12-31 19:00:00	2017-01-01 01:50:00	"false"	2016-12-31 19:00:00	2017-01-01 01:50:00	NA	NA	9	71	376	"A0WLS"
"FL-EK-0877-20161229-DXB-DOH-0"	"0877"	"DXB"	"DOH"	2016-12-29 09:05:00	2016-12-29 10:20:00	"false"	2016-12-29 09:05:00	2016-12-29 10:20:00	NA	NA	1	4	135	"A0WIJ"
"FL-EK-0108-20161231-ATH-LCA-0"	"0108"	"ATH"	"LCA"	2016-12-31 14:15:00	2016-12-31 16:00:00	"false"	2016-12-31 14:15:00	2016-12-31 16:00:00	NA	NA	2	10	109	"A0WCG"
"FL-EK-0977-20161227-DXB-IKA-0"	"0977"	"DXB"	"IKA"	2016-12-27 16:45:00	2016-12-27 19:00:00	"false"	2016-12-27 16:45:00	2016-12-27 19:00:00	NA	NA	7	19	106	"A0WBF"
"FL-EK-0061-20161230-DXB-HAM-0"	"0061"	"DXB"	"HAM"	2016-12-30 11:00:00	2016-12-30 18:05:00	"false"	2016-12-30 11:00:00	2016-12-30 18:05:00	NA	NA	0	19	243	"A0WGU"
"FL-EK-0230-20161228-SEA-DXB-0"	"0230"	"SEA"	"DXB"	2016-12-28 01:10:00	2016-12-28 15:45:00	"false"	2016-12-28 01:10:00	2016-12-28 15:45:00	NA	NA	4	20	219	"A0WDP"
"FL-EK-0531-20161229-COK-DXB-0"	"0531"	"COK"	"DXB"	2016-12-29 04:10:00	2016-12-29 08:10:00	"false"	2016-12-29 04:10:00	2016-12-29 08:10:00	NA	NA	6	40	305	"A0WBX"
"FL-EK-0388-20161231-RGN-HAN-0"	"0388"	"RGN"	"HAN"	2016-12-31 06:05:00	2016-12-31 08:05:00	"false"	2016-12-31 06:05:00	2016-12-31 08:05:00	NA	NA	0	0	9	"A0WGY"
"FL-EK-0543-20161227-MAA-DXB-0"	"0543"	"MAA"	"DXB"	2016-12-27 22:00:00	2016-12-28 02:20:00	"false"	2016-12-27 22:00:00	2016-12-28 02:20:00	NA	NA	4	40	305	"A0WME"
"FL-EK-0641-20161230-KBL-DXB-0"	"0641"	"KBL"	"DXB"	2016-12-30 12:00:00	2016-12-30 15:05:00	"false"	2016-12-30 12:00:00	2016-12-30 15:05:00	NA	NA	0	19	230	"A0WCL"
"FL-EK-0734-20161230-KRT-DXB-0"	"0734"	"KRT"	"DXB"	2016-12-30 16:50:00	2016-12-30 20:55:00	"false"	2016-12-30 16:50:00	2016-12-30 20:55:00	NA	NA	0	36	294	"A0WMQ"
"FL-EK-0857-20161228-DXB-KWI-0"	"0857"	"DXB"	"KWI"	2016-12-28 10:50:00	2016-12-28 12:45:00	"false"	2016-12-28 10:50:00	2016-12-28 12:45:00	NA	NA	0	7	267	"A0WLC"
"FL-EK-0042-20161230-BHX-DXB-0"	"0042"	"BHX"	"DXB"	2016-12-30 08:15:00	2016-12-30 15:10:00	"false"	2016-12-30 08:15:00	2016-12-30 15:10:00	NA	NA	0	42	374	"A0WGX"
"FL-EK-0766-20161228-JNB-DXB-0"	"0766"	"JNB"	"DXB"	2016-12-28 20:20:00	2016-12-29 04:15:00	"false"	2016-12-28 20:20:00	2016-12-29 04:15:00	NA	NA	8	42	305	"A0WMP"
"FL-EK-0863-20161227-MCT-DXB-0"	"0863"	"MCT"	"DXB"	2016-12-27 06:50:00	2016-12-27 07:55:00	"false"	2016-12-27 06:50:00	2016-12-27 07:55:00	2016-12-27 06:50:00	2016-12-27 07:55:00	0	29	170	"A0WMA"
"FL-EK-0220-20161227-MCO-DXB-0"	"0220"	"MCO"	"DXB"	2016-12-27 18:30:00	2016-12-28 08:20:00	"false"	2016-12-27 18:30:00	2016-12-28 08:20:00	NA	NA	7	32	250	"A0WMG"
"FL-EK-0864-20161227-DXB-MCT-0"	"0864"	"DXB"	"MCT"	2016-12-27 12:40:00	2016-12-27 13:55:00	"false"	2016-12-27 12:40:00	2016-12-27 13:55:00	NA	NA	3	29	176	"A0WMO"
"FL-EK-0607-20161231-KHI-DXB-0"	"0607"	"KHI"	"DXB"	2016-12-31 09:05:00	2016-12-31 11:15:00	"false"	2016-12-31 09:05:00	2016-12-31 11:15:00	NA	NA	0	40	301	"A0WBS"
"FL-EK-0724-20161227-ADD-DXB-0"	"0724"	"ADD"	"DXB"	2016-12-27 12:40:00	2016-12-27 16:50:00	"false"	2016-12-27 12:40:00	2016-12-27 16:50:00	NA	NA	1	9	265	"A0WGW"
