flightNumber,operationDate,Search,origAirportID,destAirportID,aircraftID,dptDateTimeSch,arrDateTimeSch,aircraftSwap,CancelledFlight,dptDateTimeNew,arrDateTimeNew,delayMinutes
208,29/12/2016 00:00,208JFK,JFK,DXB,A0WLI,29/12/2016 21:35,30/12/2016 10:05,,0,29/12/2016 21:35,30/12/2016 10:05,0
15,29/12/2016 00:00,15DXB,DXB,LGW,A0WLJ,29/12/2016 03:40,29/12/2016 11:40,,0,29/12/2016 03:40,29/12/2016 11:40,0
16,29/12/2016 00:00,16LGW,LGW,DXB,A0WLJ,29/12/2016 13:35,29/12/2016 20:40,,0,29/12/2016 13:35,29/12/2016 20:40,0
302,29/12/2016 00:00,302DXB,DXB,PVG,A0WLJ,29/12/2016 23:10,30/12/2016 07:05,,0,29/12/2016 23:10,30/12/2016 07:05,0
29,29/12/2016 00:00,29DXB,DXB,LHR,A0WLL,29/12/2016 05:40,29/12/2016 13:50,,0,29/12/2016 05:40,29/12/2016 13:50,0
30,29/12/2016 00:00,30LHR,LHR,DXB,A0WLL,29/12/2016 16:15,29/12/2016 23:00,,0,29/12/2016 16:15,29/12/2016 23:00,0
406,29/12/2016 00:00,406DXB,DXB,MEL,A0WLM,29/12/2016 06:10,29/12/2016 19:30,,0,29/12/2016 06:10,29/12/2016 19:30,0
406,29/12/2016 00:00,406MEL,MEL,AKL,A0WLM,29/12/2016 21:10,30/12/2016 00:45,,0,29/12/2016 21:10,30/12/2016 00:45,0
131,29/12/2016 00:00,131DXB,DXB,DME,A0WLP,29/12/2016 13:30,29/12/2016 18:55,,0,29/12/2016 13:30,29/12/2016 18:55,0
132,29/12/2016 00:00,132DME,DME,DXB,A0WLP,29/12/2016 20:55,30/12/2016 02:20,,0,29/12/2016 20:55,30/12/2016 02:20,0
372,29/12/2016 00:00,372DXB,DXB,BKK,A0WLQ,29/12/2016 05:35,29/12/2016 11:40,,0,29/12/2016 05:35,29/12/2016 11:40,0
373,29/12/2016 00:00,373BKK,BKK,DXB,A0WLQ,29/12/2016 13:35,29/12/2016 20:50,,0,29/12/2016 13:35,29/12/2016 20:50,0
7,29/12/2016 00:00,7DXB,DXB,LHR,A0WLR,29/12/2016 23:10,30/12/2016 07:10,,0,29/12/2016 23:10,30/12/2016 07:10,0
139,29/12/2016 00:00,139DXB,DXB,PRG,A0WLR,29/12/2016 04:55,29/12/2016 11:40,,0,29/12/2016 04:55,29/12/2016 11:40,0
140,29/12/2016 00:00,140PRG,PRG,DXB,A0WLR,29/12/2016 14:15,29/12/2016 20:25,,0,29/12/2016 14:15,29/12/2016 20:25,0
404,29/12/2016 00:00,404DXB,DXB,SIN,A0WLS,29/12/2016 05:35,29/12/2016 12:55,,0,29/12/2016 05:35,29/12/2016 12:55,0
404,29/12/2016 00:00,404SIN,SIN,MEL,A0WLS,29/12/2016 14:40,29/12/2016 21:50,,0,29/12/2016 14:40,29/12/2016 21:50,0
12,29/12/2016 00:00,12LGW,LGW,DXB,A0WLT,29/12/2016 09:40,29/12/2016 16:35,,0,29/12/2016 09:40,29/12/2016 16:35,0
53,29/12/2016 00:00,53DXB,DXB,MUC,A0WLT,29/12/2016 23:20,30/12/2016 06:10,,0,29/12/2016 23:20,30/12/2016 06:10,0
75,29/12/2016 00:00,75DXB,DXB,CDG,A0WLU,29/12/2016 10:50,29/12/2016 18:30,,0,29/12/2016 10:50,29/12/2016 18:30,0
76,29/12/2016 00:00,76CDG,CDG,DXB,A0WLU,29/12/2016 20:35,30/12/2016 03:20,,0,29/12/2016 20:35,30/12/2016 03:20,0
147,29/12/2016 00:00,147DXB,DXB,AMS,A0WLV,29/12/2016 04:10,29/12/2016 11:40,,0,29/12/2016 04:10,29/12/2016 11:40,0
148,29/12/2016 00:00,148AMS,AMS,DXB,A0WLV,29/12/2016 13:30,29/12/2016 20:15,,0,29/12/2016 13:30,29/12/2016 20:15,0
8,29/12/2016 00:00,8LHR,LHR,DXB,A0WLW,29/12/2016 09:10,29/12/2016 16:00,,0,29/12/2016 09:10,29/12/2016 16:00,0
149,29/12/2016 00:00,149DXB,DXB,AMS,A0WLX,29/12/2016 11:15,29/12/2016 19:00,,0,29/12/2016 11:15,29/12/2016 19:00,0
150,29/12/2016 00:00,150AMS,AMS,DXB,A0WLX,29/12/2016 21:00,30/12/2016 03:35,,0,29/12/2016 21:00,30/12/2016 03:35,0
226,28/12/2016 00:00,226SFO,SFO,DXB,A0WLY,28/12/2016 23:40,29/12/2016 15:25,,0,29/12/2016 00:48,29/12/2016 16:33,68
95,29/12/2016 00:00,95DXB,DXB,FCO,A0WLZ,29/12/2016 11:05,29/12/2016 17:45,,0,29/12/2016 11:05,29/12/2016 17:45,0
96,29/12/2016 00:00,96FCO,FCO,DXB,A0WLZ,29/12/2016 19:45,30/12/2016 01:30,,0,29/12/2016 19:45,30/12/2016 01:30,0
570,29/12/2016 00:00,570DXB,DXB,CCU,A0WMA,29/12/2016 23:25,30/12/2016 03:45,,0,29/12/2016 23:25,30/12/2016 03:45,0
979,29/12/2016 00:00,979DXB,DXB,IKA,A0WMA,29/12/2016 12:10,29/12/2016 14:30,,0,29/12/2016 12:10,29/12/2016 14:30,0
980,29/12/2016 00:00,980IKA,IKA,DXB,A0WMA,29/12/2016 16:35,29/12/2016 18:50,,0,29/12/2016 16:35,29/12/2016 18:50,0
770,29/12/2016 00:00,770DXB,DXB,CPT,A0WMB,29/12/2016 04:55,29/12/2016 14:30,,0,29/12/2016 04:55,29/12/2016 14:30,0
771,29/12/2016 00:00,771CPT,CPT,DXB,A0WMB,29/12/2016 16:15,30/12/2016 01:45,,0,29/12/2016 16:15,30/12/2016 01:45,0
25,29/12/2016 00:00,25DXB,DXB,GLA,A0WMC,29/12/2016 10:45,29/12/2016 19:00,,0,29/12/2016 10:45,29/12/2016 19:00,0
26,29/12/2016 00:00,26GLA,GLA,DXB,A0WMC,29/12/2016 20:50,30/12/2016 04:05,,0,29/12/2016 20:50,30/12/2016 04:05,0
516,29/12/2016 00:00,516DXB,DXB,DEL,A0WMD,29/12/2016 06:00,29/12/2016 09:15,,0,29/12/2016 06:00,29/12/2016 09:15,0
517,29/12/2016 00:00,517DEL,DEL,DXB,A0WMD,29/12/2016 10:45,29/12/2016 14:35,,0,29/12/2016 10:45,29/12/2016 14:35,0
432,28/12/2016 00:00,432SIN,SIN,BNE,A0WME,29/12/2016 07:15,29/12/2016 14:50,,0,29/12/2016 07:15,29/12/2016 14:50,0
433,29/12/2016 00:00,433BNE,BNE,SIN,A0WME,29/12/2016 16:35,30/12/2016 00:10,,0,29/12/2016 16:35,30/12/2016 00:10,0
308,29/12/2016 00:00,308DXB,DXB,PEK,A0WMF,29/12/2016 07:10,29/12/2016 14:30,,0,29/12/2016 07:10,29/12/2016 14:30,0
309,29/12/2016 00:00,309PEK,PEK,DXB,A0WMF,29/12/2016 22:50,30/12/2016 07:40,,0,29/12/2016 22:50,30/12/2016 07:40,0
903,29/12/2016 00:00,903DXB,DXB,AMM,A0WMG,29/12/2016 10:05,29/12/2016 13:30,,0,29/12/2016 10:05,29/12/2016 13:30,0
904,29/12/2016 00:00,904AMM,AMM,DXB,A0WMG,29/12/2016 14:55,29/12/2016 17:45,,0,29/12/2016 14:55,29/12/2016 17:45,0
105,29/12/2016 00:00,105DXB,DXB,ATH,A0WMH,29/12/2016 05:50,29/12/2016 11:15,,0,29/12/2016 05:50,29/12/2016 11:15,0
106,29/12/2016 00:00,106ATH,ATH,DXB,A0WMH,29/12/2016 13:25,29/12/2016 18:05,,0,29/12/2016 13:25,29/12/2016 18:05,0
520,29/12/2016 00:00,520DXB,DXB,TRV,A0WMH,29/12/2016 22:55,30/12/2016 03:00,,0,29/12/2016 22:55,30/12/2016 03:00,0
725,29/12/2016 00:00,725DXB,DXB,DAR,A0WMI,29/12/2016 06:30,29/12/2016 12:00,,0,29/12/2016 06:30,29/12/2016 12:00,0
726,29/12/2016 00:00,726DAR,DAR,DXB,A0WMI,29/12/2016 13:30,29/12/2016 19:05,,0,29/12/2016 13:30,29/12/2016 19:05,0
853,29/12/2016 00:00,853DXB,DXB,KWI,A0WMI,29/12/2016 21:40,29/12/2016 23:30,,0,29/12/2016 21:40,29/12/2016 23:30,0
2808,29/12/2016 00:00,2808MED,MED,DXB,A0WMI,29/12/2016 01:55,29/12/2016 04:20,,0,29/12/2016 01:55,29/12/2016 04:20,0
219,29/12/2016 00:00,219DXB,DXB,MCO,A0WMJ,29/12/2016 22:50,30/12/2016 15:10,,0,29/12/2016 22:50,30/12/2016 15:10,0
230,29/12/2016 00:00,230SEA,SEA,DXB,A0WMJ,29/12/2016 01:10,29/12/2016 15:45,,0,29/12/2016 01:10,29/12/2016 15:45,0
93,29/12/2016 00:00,93DXB,DXB,BLQ,A0WMK,29/12/2016 05:10,29/12/2016 11:45,,0,29/12/2016 05:10,29/12/2016 11:45,0
94,29/12/2016 00:00,94BLQ,BLQ,DXB,A0WMK,29/12/2016 13:30,29/12/2016 19:20,,0,29/12/2016 13:30,29/12/2016 19:20,0
522,29/12/2016 00:00,522DXB,DXB,TRV,A0WML,29/12/2016 17:40,29/12/2016 21:40,,0,29/12/2016 17:40,29/12/2016 21:40,0
523,29/12/2016 00:00,523TRV,TRV,DXB,A0WML,29/12/2016 23:00,30/12/2016 03:15,,0,29/12/2016 23:00,30/12/2016 03:15,0
768,29/12/2016 00:00,768JNB,JNB,DXB,A0WML,29/12/2016 07:15,29/12/2016 15:20,,0,29/12/2016 07:15,29/12/2016 15:20,0
504,29/12/2016 00:00,504DXB,DXB,BOM,A0WMM,29/12/2016 23:55,30/12/2016 02:55,,0,29/12/2016 23:55,30/12/2016 02:55,0
751,29/12/2016 00:00,751DXB,DXB,CMN,A0WMM,29/12/2016 03:35,29/12/2016 12:30,,0,29/12/2016 03:35,29/12/2016 12:30,0
752,29/12/2016 00:00,752CMN,CMN,DXB,A0WMM,29/12/2016 13:55,29/12/2016 21:30,,0,29/12/2016 13:55,29/12/2016 21:30,0
350,29/12/2016 00:00,350DXB,DXB,BKK,A0WMN,29/12/2016 16:15,29/12/2016 22:20,A0WWB,0,29/12/2016 16:15,29/12/2016 22:20,0
351,29/12/2016 00:00,351BKK,BKK,DXB,A0WMN,29/12/2016 23:45,30/12/2016 06:35,,0,29/12/2016 23:45,30/12/2016 06:35,0
261,29/12/2016 00:00,261DXB,DXB,GRU,A0WMO,29/12/2016 05:00,29/12/2016 20:15,,0,29/12/2016 05:00,29/12/2016 20:15,0
358,29/12/2016 00:00,358DXB,DXB,CGK,A0WMP,29/12/2016 07:00,29/12/2016 15:10,A0WMN,0,29/12/2016 07:00,29/12/2016 15:10,0
359,29/12/2016 00:00,359CGK,CGK,DXB,A0WMP,29/12/2016 17:15,30/12/2016 01:30,,0,29/12/2016 17:15,30/12/2016 01:30,0
222,29/12/2016 00:00,222DFW,DFW,DXB,A0WMQ,29/12/2016 17:25,30/12/2016 07:55,,0,29/12/2016 17:25,30/12/2016 07:55,0
229,29/12/2016 00:00,229DXB,DXB,SEA,A0WMR,29/12/2016 05:25,29/12/2016 20:05,,0,29/12/2016 05:25,29/12/2016 20:05,0
565,29/12/2016 00:00,565BLR,BLR,DXB,A0WMS,29/12/2016 04:55,29/12/2016 09:00,,0,29/12/2016 04:55,29/12/2016 09:00,0
721,29/12/2016 00:00,721DXB,DXB,NBO,A0WMS,29/12/2016 12:10,29/12/2016 17:20,,0,29/12/2016 12:10,29/12/2016 17:20,0
722,29/12/2016 00:00,722NBO,NBO,DXB,A0WMS,29/12/2016 19:45,30/12/2016 00:45,,0,29/12/2016 19:45,30/12/2016 00:45,0
77,29/12/2016 00:00,77DXB,DXB,NCE,A0WMT,29/12/2016 04:20,29/12/2016 11:35,,0,29/12/2016 04:20,29/12/2016 11:35,0
78,29/12/2016 00:00,78NCE,NCE,DXB,A0WMT,29/12/2016 13:30,29/12/2016 19:45,,0,29/12/2016 13:30,29/12/2016 19:45,0
824,29/12/2016 00:00,824DMM,DMM,DXB,A0WMT,29/12/2016 01:15,29/12/2016 02:35,,0,29/12/2016 01:15,29/12/2016 02:35,0
787,29/12/2016 00:00,787DXB,DXB,ACC,A0WMU,29/12/2016 03:35,29/12/2016 12:05,,0,29/12/2016 03:35,29/12/2016 12:05,0
787,29/12/2016 00:00,787ACC,ACC,ABJ,A0WMU,29/12/2016 13:25,29/12/2016 14:25,,0,29/12/2016 13:25,29/12/2016 14:25,0
788,29/12/2016 00:00,788ABJ,ABJ,ACC,A0WMU,29/12/2016 16:05,29/12/2016 17:10,,0,29/12/2016 16:05,29/12/2016 17:10,0
788,29/12/2016 00:00,788ACC,ACC,DXB,A0WMU,29/12/2016 18:30,30/12/2016 01:55,,0,29/12/2016 18:30,30/12/2016 01:55,0
763,29/12/2016 00:00,763DXB,DXB,JNB,A0WMV,29/12/2016 06:05,29/12/2016 14:20,,0,29/12/2016 06:05,29/12/2016 14:20,0
764,29/12/2016 00:00,764JNB,JNB,DXB,A0WMV,29/12/2016 17:05,30/12/2016 01:05,,0,29/12/2016 17:05,30/12/2016 01:05,0
239,29/12/2016 00:00,239DXB,DXB,BOS,A0WMW,29/12/2016 22:35,30/12/2016 12:40,,0,29/12/2016 22:35,30/12/2016 12:40,0
648,29/12/2016 00:00,648DXB,DXB,CMB,A0WMX,29/12/2016 10:20,29/12/2016 14:50,,0,29/12/2016 10:20,29/12/2016 14:50,0
649,29/12/2016 00:00,649CMB,CMB,DXB,A0WMX,29/12/2016 16:35,29/12/2016 21:05,,0,29/12/2016 16:35,29/12/2016 21:05,0
657,29/12/2016 00:00,657MLE,MLE,DXB,A0WMX,29/12/2016 04:15,29/12/2016 08:25,,0,29/12/2016 04:15,29/12/2016 08:25,0
527,29/12/2016 00:00,527HYD,HYD,DXB,A0WMY,29/12/2016 04:45,29/12/2016 08:40,,0,29/12/2016 04:45,29/12/2016 08:40,0
546,29/12/2016 00:00,546DXB,DXB,MAA,A0WMY,29/12/2016 10:45,29/12/2016 14:40,,0,29/12/2016 10:45,29/12/2016 14:40,0
547,29/12/2016 00:00,547MAA,MAA,DXB,A0WMY,29/12/2016 16:10,29/12/2016 20:45,,0,29/12/2016 16:10,29/12/2016 20:45,0
505,29/12/2016 00:00,505BOM,BOM,DXB,A0WMZ,29/12/2016 04:55,29/12/2016 08:10,,0,29/12/2016 04:55,29/12/2016 08:10,0
765,29/12/2016 00:00,765DXB,DXB,JNB,A0WMZ,29/12/2016 10:40,29/12/2016 18:50,,0,29/12/2016 10:40,29/12/2016 18:50,0
766,29/12/2016 00:00,766JNB,JNB,DXB,A0WMZ,29/12/2016 20:20,30/12/2016 04:15,,0,29/12/2016 20:20,30/12/2016 04:15,0
424,29/12/2016 00:00,424DXB,DXB,PER,A0WNA,29/12/2016 06:45,29/12/2016 17:35,,0,29/12/2016 06:45,29/12/2016 17:35,0
425,29/12/2016 00:00,425PER,PER,DXB,A0WNA,29/12/2016 21:40,30/12/2016 08:40,,0,29/12/2016 21:40,30/12/2016 08:40,0
362,29/12/2016 00:00,362DXB,DXB,CAN,A0WNG,29/12/2016 06:50,29/12/2016 13:45,,0,29/12/2016 06:50,29/12/2016 13:45,0
363,29/12/2016 00:00,363CAN,CAN,DXB,A0WNG,29/12/2016 16:15,30/12/2016 01:15,,0,29/12/2016 16:15,30/12/2016 01:15,0
85,29/12/2016 00:00,85DXB,DXB,ZRH,A0WNH,29/12/2016 11:50,29/12/2016 18:55,,0,29/12/2016 11:50,29/12/2016 18:55,0
86,29/12/2016 00:00,86ZRH,ZRH,DXB,A0WNH,29/12/2016 20:55,30/12/2016 03:20,,0,29/12/2016 20:55,30/12/2016 03:20,0
55,29/12/2016 00:00,55DXB,DXB,DUS,A0WNK,29/12/2016 04:30,29/12/2016 11:40,,0,29/12/2016 04:30,29/12/2016 11:40,0
56,29/12/2016 00:00,56DUS,DUS,DXB,A0WNK,29/12/2016 13:40,29/12/2016 20:15,,0,29/12/2016 13:40,29/12/2016 20:15,0
87,29/12/2016 00:00,87DXB,DXB,ZRH,A0WNM,29/12/2016 04:25,29/12/2016 11:25,,0,29/12/2016 04:25,29/12/2016 11:25,0
88,29/12/2016 00:00,88ZRH,ZRH,DXB,A0WNM,29/12/2016 13:35,29/12/2016 19:45,,0,29/12/2016 13:35,29/12/2016 19:45,0
420,29/12/2016 00:00,420DXB,DXB,PER,A0WNM,29/12/2016 23:00,30/12/2016 09:35,,0,29/12/2016 23:00,30/12/2016 09:35,0
412,29/12/2016 00:00,412DXB,DXB,SYD,A0WNN,29/12/2016 06:15,29/12/2016 20:00,,0,29/12/2016 06:15,29/12/2016 20:00,0
412,29/12/2016 00:00,412SYD,SYD,CHC,A0WNN,29/12/2016 21:45,30/12/2016 00:50,,0,29/12/2016 21:45,30/12/2016 00:50,0
232,29/12/2016 00:00,232IAD,IAD,DXB,A0WNO,29/12/2016 15:25,30/12/2016 04:10,,0,29/12/2016 15:25,30/12/2016 04:10,0
405,29/12/2016 00:00,405MEL,MEL,SIN,A0WNR,29/12/2016 07:45,29/12/2016 15:35,,0,29/12/2016 07:45,29/12/2016 15:35,0
405,29/12/2016 00:00,405SIN,SIN,DXB,A0WNR,29/12/2016 17:20,30/12/2016 00:30,,0,29/12/2016 17:20,30/12/2016 00:30,0
857,29/12/2016 00:00,857DXB,DXB,KWI,A0WNU,29/12/2016 10:50,29/12/2016 12:45,,0,29/12/2016 10:50,29/12/2016 12:45,0
858,29/12/2016 00:00,858KWI,KWI,DXB,A0WNU,29/12/2016 14:45,29/12/2016 16:30,,0,29/12/2016 14:45,29/12/2016 16:30,0
57,29/12/2016 00:00,57DXB,DXB,DUS,A0WNW,29/12/2016 10:40,29/12/2016 17:55,,0,29/12/2016 10:40,29/12/2016 17:55,0
58,29/12/2016 00:00,58DUS,DUS,DXB,A0WNW,29/12/2016 19:45,30/12/2016 02:15,,0,29/12/2016 19:45,30/12/2016 02:15,0
382,29/12/2016 00:00,382DXB,DXB,HKG,A0WVA,29/12/2016 23:15,30/12/2016 06:30,,0,29/12/2016 23:15,30/12/2016 06:30,0
31,29/12/2016 00:00,31DXB,DXB,LHR,A0WVB,29/12/2016 08:10,29/12/2016 16:10,,0,29/12/2016 08:10,29/12/2016 16:10,0
32,29/12/2016 00:00,32LHR,LHR,DXB,A0WVB,29/12/2016 19:00,30/12/2016 01:50,,0,29/12/2016 19:00,30/12/2016 01:50,0
376,29/12/2016 00:00,376DXB,DXB,BKK,A0WVC,29/12/2016 23:30,30/12/2016 05:35,,0,29/12/2016 23:30,30/12/2016 05:35,0
377,29/12/2016 00:00,377BKK,BKK,DXB,A0WVC,29/12/2016 09:00,29/12/2016 15:55,,0,29/12/2016 09:00,29/12/2016 15:55,0
54,29/12/2016 00:00,54MUC,MUC,DXB,A0WVD,29/12/2016 09:10,29/12/2016 15:10,,0,29/12/2016 09:10,29/12/2016 15:10,0
384,28/12/2016 00:00,384BKK,BKK,HKG,A0WVE,29/12/2016 06:45,29/12/2016 09:30,,0,29/12/2016 06:45,29/12/2016 09:30,0
385,29/12/2016 00:00,385HKG,HKG,BKK,A0WVE,29/12/2016 13:15,29/12/2016 16:15,,0,29/12/2016 13:15,29/12/2016 16:15,0
385,29/12/2016 00:00,385BKK,BKK,DXB,A0WVE,29/12/2016 18:05,30/12/2016 01:00,,0,29/12/2016 18:05,30/12/2016 01:00,0
500,29/12/2016 00:00,500DXB,DXB,BOM,A0WVF,29/12/2016 17:50,29/12/2016 20:45,,0,29/12/2016 17:50,29/12/2016 20:45,0
501,29/12/2016 00:00,501BOM,BOM,DXB,A0WVF,29/12/2016 22:45,30/12/2016 02:05,,0,29/12/2016 22:45,30/12/2016 02:05,0
215,29/12/2016 00:00,215DXB,DXB,LAX,A0WVG,29/12/2016 04:30,29/12/2016 20:45,,0,29/12/2016 04:30,29/12/2016 20:45,0
216,29/12/2016 00:00,216LAX,LAX,DXB,A0WVG,29/12/2016 23:35,30/12/2016 15:30,,0,29/12/2016 23:35,30/12/2016 15:30,0
225,29/12/2016 00:00,225DXB,DXB,SFO,A0WVH,29/12/2016 04:45,29/12/2016 20:45,,0,29/12/2016 04:45,29/12/2016 20:45,0
226,29/12/2016 00:00,226SFO,SFO,DXB,A0WVH,29/12/2016 23:40,30/12/2016 15:25,,0,29/12/2016 23:40,30/12/2016 15:25,0
39,29/12/2016 00:00,39DXB,DXB,BHX,A0WVI,29/12/2016 03:25,29/12/2016 11:25,,0,29/12/2016 03:25,29/12/2016 11:25,0
40,29/12/2016 00:00,40BHX,BHX,DXB,A0WVI,29/12/2016 13:30,29/12/2016 20:35,,0,29/12/2016 13:30,29/12/2016 20:35,0
448,29/12/2016 00:00,448DXB,DXB,AKL,A0WVJ,29/12/2016 06:05,29/12/2016 22:10,,0,29/12/2016 06:05,29/12/2016 22:10,0
418,28/12/2016 00:00,418SYD,SYD,AKL,A0WVK,28/12/2016 23:40,29/12/2016 02:55,,0,29/12/2016 00:55,29/12/2016 04:10,75
435,29/12/2016 00:00,435AKL,AKL,BNE,A0WVK,29/12/2016 05:10,29/12/2016 09:00,A0WVY,0,29/12/2016 05:10,29/12/2016 09:00,0
435,29/12/2016 00:00,435BNE,BNE,DXB,A0WVK,29/12/2016 10:45,30/12/2016 01:20,,0,29/12/2016 10:45,30/12/2016 01:20,0
218,29/12/2016 00:00,218LAX,LAX,DXB,A0WVL,29/12/2016 05:30,29/12/2016 21:30,,0,29/12/2016 05:30,29/12/2016 21:30,0
207,29/12/2016 00:00,207DXB,DXB,JFK,A0WVM,29/12/2016 11:00,30/12/2016 01:40,,0,29/12/2016 11:00,30/12/2016 01:40,0
346,29/12/2016 00:00,346DXB,DXB,KUL,A0WVN,29/12/2016 00:10,29/12/2016 07:15,,0,29/12/2016 00:10,29/12/2016 07:15,0
347,29/12/2016 00:00,347KUL,KUL,DXB,A0WVN,29/12/2016 11:10,29/12/2016 18:30,,0,29/12/2016 11:10,29/12/2016 18:30,0
216,28/12/2016 00:00,216LAX,LAX,DXB,A0WVO,28/12/2016 23:35,29/12/2016 15:30,,0,29/12/2016 00:06,29/12/2016 16:01,31
231,29/12/2016 00:00,231DXB,DXB,IAD,A0WVO,29/12/2016 22:25,30/12/2016 13:10,,0,29/12/2016 22:25,30/12/2016 13:10,0
151,29/12/2016 00:00,151DXB,DXB,CPH,A0WVP,29/12/2016 04:20,29/12/2016 11:20,,0,29/12/2016 04:20,29/12/2016 11:20,0
152,29/12/2016 00:00,152CPH,CPH,DXB,A0WVP,29/12/2016 13:20,29/12/2016 19:45,,0,29/12/2016 13:20,29/12/2016 19:45,0
703,29/12/2016 00:00,703DXB,DXB,MRU,A0WVQ,29/12/2016 06:15,29/12/2016 12:55,,0,29/12/2016 06:15,29/12/2016 12:55,0
704,29/12/2016 00:00,704MRU,MRU,DXB,A0WVQ,29/12/2016 19:00,30/12/2016 01:40,,0,29/12/2016 19:00,30/12/2016 01:40,0
383,29/12/2016 00:00,383HKG,HKG,DXB,A0WVR,29/12/2016 09:55,29/12/2016 19:05,,0,29/12/2016 09:55,29/12/2016 19:05,0
19,29/12/2016 00:00,19DXB,DXB,MAN,A0WVS,29/12/2016 10:40,29/12/2016 18:40,,0,29/12/2016 10:40,29/12/2016 18:40,0
20,29/12/2016 00:00,20MAN,MAN,DXB,A0WVS,29/12/2016 20:35,30/12/2016 03:45,,0,29/12/2016 20:35,30/12/2016 03:45,0
127,29/12/2016 00:00,127DXB,DXB,VIE,A0WVT,29/12/2016 05:00,29/12/2016 11:25,,0,29/12/2016 05:00,29/12/2016 11:25,0
128,29/12/2016 00:00,128VIE,VIE,DXB,A0WVT,29/12/2016 13:55,29/12/2016 19:35,,0,29/12/2016 13:55,29/12/2016 19:35,0
11,29/12/2016 00:00,11DXB,DXB,LGW,A0WVU,29/12/2016 22:50,30/12/2016 06:40,,0,29/12/2016 22:50,30/12/2016 06:40,0
141,29/12/2016 00:00,141DXB,DXB,MAD,A0WVU,29/12/2016 03:25,29/12/2016 11:40,,0,29/12/2016 03:25,29/12/2016 11:40,0
142,29/12/2016 00:00,142MAD,MAD,DXB,A0WVU,29/12/2016 13:25,29/12/2016 20:35,,0,29/12/2016 13:25,29/12/2016 20:35,0
47,29/12/2016 00:00,47DXB,DXB,FRA,A0WVV,29/12/2016 10:35,29/12/2016 17:40,,0,29/12/2016 10:35,29/12/2016 17:40,0
48,29/12/2016 00:00,48FRA,FRA,DXB,A0WVV,29/12/2016 19:30,30/12/2016 02:05,,0,29/12/2016 19:30,30/12/2016 02:05,0
9,29/12/2016 00:00,9DXB,DXB,LGW,A0WVW,29/12/2016 10:35,29/12/2016 18:25,,0,29/12/2016 10:35,29/12/2016 18:25,0
10,29/12/2016 00:00,10LGW,LGW,DXB,A0WVW,29/12/2016 20:25,30/12/2016 03:20,,0,29/12/2016 20:25,30/12/2016 03:20,0
841,29/12/2016 00:00,841DXB,DXB,DOH,A0WVW,29/12/2016 03:45,29/12/2016 05:05,,0,29/12/2016 03:45,29/12/2016 05:05,0
842,29/12/2016 00:00,842DOH,DOH,DXB,A0WVW,29/12/2016 06:50,29/12/2016 08:00,,0,29/12/2016 06:50,29/12/2016 08:00,0
342,29/12/2016 00:00,342DXB,DXB,KUL,A0WVX,29/12/2016 06:15,29/12/2016 13:25,,0,29/12/2016 06:15,29/12/2016 13:25,0
343,29/12/2016 00:00,343KUL,KUL,DXB,A0WVX,29/12/2016 17:10,30/12/2016 00:30,,0,29/12/2016 17:10,30/12/2016 00:30,0
449,29/12/2016 00:00,449AKL,AKL,DXB,A0WVY,29/12/2016 08:15,30/12/2016 01:40,,0,29/12/2016 08:15,30/12/2016 01:40,0
45,29/12/2016 00:00,45DXB,DXB,FRA,A0WVZ,29/12/2016 04:40,29/12/2016 11:45,,0,29/12/2016 04:40,29/12/2016 11:45,0
46,29/12/2016 00:00,46FRA,FRA,DXB,A0WVZ,29/12/2016 13:30,29/12/2016 19:45,,0,29/12/2016 13:30,29/12/2016 19:45,0
353,29/12/2016 00:00,353SIN,SIN,DXB,A0WWA,29/12/2016 02:10,29/12/2016 09:45,,0,29/12/2016 02:10,29/12/2016 09:45,0
368,29/12/2016 00:00,368DXB,DXB,CGK,A0WWA,29/12/2016 15:05,29/12/2016 23:10,,0,29/12/2016 15:05,29/12/2016 23:10,0
348,29/12/2016 00:00,348DXB,DXB,CMB,A0WWB,29/12/2016 03:45,29/12/2016 08:00,A0WWU,0,29/12/2016 03:45,29/12/2016 08:00,0
348,29/12/2016 00:00,348CMB,CMB,SIN,A0WWB,29/12/2016 09:15,29/12/2016 13:05,A0WWU,0,29/12/2016 09:15,29/12/2016 13:05,0
349,29/12/2016 00:00,349SIN,SIN,CMB,A0WWB,29/12/2016 16:30,29/12/2016 20:10,A0WWU,0,29/12/2016 16:30,29/12/2016 20:10,0
349,29/12/2016 00:00,349CMB,CMB,DXB,A0WWB,29/12/2016 21:25,30/12/2016 01:55,,0,29/12/2016 21:25,30/12/2016 01:55,0
135,29/12/2016 00:00,135DXB,DXB,VCE,A0WWC,29/12/2016 05:40,29/12/2016 12:20,,0,29/12/2016 05:40,29/12/2016 12:20,0
136,29/12/2016 00:00,136VCE,VCE,DXB,A0WWC,29/12/2016 14:25,29/12/2016 20:15,,0,29/12/2016 14:25,29/12/2016 20:15,0
975,29/12/2016 00:00,975DXB,DXB,IKA,A0WWC,29/12/2016 22:25,30/12/2016 00:40,,0,29/12/2016 22:25,30/12/2016 00:40,0
334,29/12/2016 00:00,334DXB,DXB,MNL,A0WWD,29/12/2016 06:20,29/12/2016 14:30,,0,29/12/2016 06:20,29/12/2016 14:30,0
335,29/12/2016 00:00,335MNL,MNL,DXB,A0WWD,29/12/2016 16:20,30/12/2016 01:35,,0,29/12/2016 16:20,30/12/2016 01:35,0
