,flt_id,fltNum,depStn,arrStn,utcSTD,utcSTA,cancelled,utcEstOUT,utcEstIN,utcATD,utcATA,first,business,coach,ac_registration,new_flt_id
1509,FL-EK-0624-20161230-DXB-LHE-0,624,DXB,LHE,2016-12-30 02:55:00,2016-12-30 05:45:00,False,2016-12-30 02:55:00,2016-12-30 05:45:00,,,0,33,357,A0WWR,20161230
1510,FL-EK-0054-20161231-MUC-DXB-0,54,MUC,DXB,2016-12-31 09:10:00,2016-12-31 15:10:00,False,2016-12-31 09:10:00,2016-12-31 15:10:00,,,3,26,362,A0WNR,20161231
1511,FL-EK-0214-20161227-FLL-DXB-0,214,FLL,DXB,2016-12-27 01:20:00,2016-12-27 15:40:00,False,2016-12-27 01:20:00,2016-12-27 15:40:00,27/12/2016 01:20,,3,39,211,A0WIR,20161227
1512,FL-EK-0432-20161230-DXB-SIN-0,432,DXB,SIN,2016-12-30 22:35:00,2016-12-31 05:45:00,False,2016-12-30 22:35:00,2016-12-31 05:45:00,,,5,24,129,A0WGA,20161230
1513,FL-EK-0841-20161227-DXB-DOH-0,841,DXB,DOH,2016-12-27 03:45:00,2016-12-27 05:05:00,False,2016-12-27 03:45:00,2016-12-27 05:05:00,27/12/2016 03:45,27/12/2016 05:05,0,16,108,A0WVT,20161227
1514,FL-EK-0604-20161231-DXB-KHI-0,604,DXB,KHI,2016-12-31 21:05:00,2016-12-31 23:05:00,False,2016-12-31 21:05:00,2016-12-31 23:05:00,,,0,15,351,A0WWQ,20161231
1515,FL-EK-0008-20161230-LHR-DXB-0,8,LHR,DXB,2016-12-30 09:10:00,2016-12-30 16:00:00,False,2016-12-30 09:10:00,2016-12-30 16:00:00,,,14,76,418,A0WLR,20161230
1516,FL-EK-0036-20161227-NCL-DXB-0,36,NCL,DXB,2016-12-27 13:00:00,2016-12-27 20:15:00,False,2016-12-27 13:00:00,2016-12-27 20:15:00,,,0,42,384,A0WWO,20161227
1517,FL-EK-0081-20161228-DXB-LYS-0,81,DXB,LYS,2016-12-28 10:50:00,2016-12-28 18:05:00,False,2016-12-28 10:50:00,2016-12-28 18:05:00,,,0,20,295,A0WWK,20161228
1518,FL-EK-0304-20161228-DXB-PVG-0,304,DXB,PVG,2016-12-28 05:15:00,2016-12-28 13:05:00,False,2016-12-28 05:15:00,2016-12-28 13:05:00,,,0,11,158,A0WIG,20161228
1519,FL-EK-0418-20161230-SYD-AKL-0,418,SYD,AKL,2016-12-30 23:40:00,2016-12-31 02:55:00,False,2016-12-30 23:40:00,2016-12-31 02:55:00,,,7,80,718,A0WLB,20161230
1520,FL-EK-0567-20161231-BLR-DXB-0,567,BLR,DXB,2016-12-31 14:35:00,2016-12-31 18:50:00,False,2016-12-31 14:35:00,2016-12-31 18:50:00,,,2,33,290,A0WMF,20161231
1521,FL-EK-0111-20161230-DXB-BUD-0,111,DXB,BUD,2016-12-30 04:25:00,2016-12-30 10:40:00,False,2016-12-30 04:25:00,2016-12-30 10:40:00,,,0,19,112,A0WBL,20161230
1522,FL-EK-0404-20161231-SIN-MEL-0,404,SIN,MEL,2016-12-31 14:40:00,2016-12-31 21:50:00,False,2016-12-31 14:40:00,2016-12-31 21:50:00,,,2,24,193,A0WNK,20161231
1523,FL-EK-0435-20161230-AKL-BNE-0,435,AKL,BNE,2016-12-30 05:10:00,2016-12-30 09:00:00,False,2016-12-30 05:10:00,2016-12-30 09:00:00,,,3,10,150,A0WLA,20161230
1524,FL-EK-0029-20161227-DXB-LHR-0,29,DXB,LHR,2016-12-27 05:40:00,2016-12-27 13:50:00,False,2016-12-27 05:40:00,2016-12-27 13:50:00,27/12/2016 05:40,,12,67,403,A0WLS,20161227
1525,FL-EK-0773-20161231-CPT-DXB-0,773,CPT,DXB,2016-12-31 11:25:00,2016-12-31 21:10:00,False,2016-12-31 11:25:00,2016-12-31 21:10:00,,,0,38,367,A0WCF,20161231
1526,FL-EK-0841-20161231-DXB-DOH-0,841,DXB,DOH,2016-12-31 03:45:00,2016-12-31 05:05:00,False,2016-12-31 03:45:00,2016-12-31 05:05:00,,,0,26,83,A0WVD,20161231
1527,FL-EK-0214-20161229-FLL-DXB-0,214,FLL,DXB,2016-12-29 01:20:00,2016-12-29 15:40:00,False,2016-12-29 01:20:00,2016-12-29 15:40:00,,,8,41,215,A0WIH,20161229
1528,FL-EK-0387-20161227-HKG-DXB-0,387,HKG,DXB,2016-12-27 23:35:00,2016-12-28 08:35:00,False,2016-12-27 23:35:00,2016-12-28 08:35:00,,,1,7,95,A0WGN,20161227
1529,FL-EK-0107-20161229-DXB-LCA-0,107,DXB,LCA,2016-12-29 03:50:00,2016-12-29 08:20:00,False,2016-12-29 03:50:00,2016-12-29 08:20:00,,,8,22,81,A0WCU,20161229
1530,FL-EK-0379-20161227-HKT-DXB-0,379,HKT,DXB,2016-12-27 17:50:00,2016-12-28 00:30:00,False,2016-12-27 17:50:00,2016-12-28 00:30:00,,,0,35,261,A0WMY,20161227
1531,FL-EK-0865-20161229-MCT-DXB-0,865,MCT,DXB,2016-12-29 15:10:00,2016-12-29 16:15:00,False,2016-12-29 15:10:00,2016-12-29 16:15:00,,,0,34,189,A0WIG,20161229
1532,FL-EK-0027-20161230-DXB-GLA-0,27,DXB,GLA,2016-12-30 03:20:00,2016-12-30 11:30:00,False,2016-12-30 03:20:00,2016-12-30 11:30:00,,,3,35,225,A0WWN,20161230
1533,FL-EK-0509-20161229-BOM-DXB-0,509,BOM,DXB,2016-12-29 16:30:00,2016-12-29 19:55:00,False,2016-12-29 16:30:00,2016-12-29 19:55:00,,,2,42,209,A0WIK,20161229
1534,FL-EK-0312-20161229-DXB-HND-0,312,DXB,HND,2016-12-29 04:35:00,2016-12-29 13:45:00,False,2016-12-29 04:35:00,2016-12-29 13:45:00,,,1,20,83,A0WDG,20161229
1535,FL-EK-0749-20161229-DXB-TUN-0,749,DXB,TUN,2016-12-29 03:25:00,2016-12-29 10:20:00,False,2016-12-29 03:25:00,2016-12-29 10:20:00,,,0,11,146,A0WBF,20161229
1536,FL-EK-0871-20161229-DXB-KWI-0,871,DXB,KWI,2016-12-29 08:00:00,2016-12-29 09:50:00,False,2016-12-29 08:00:00,2016-12-29 09:50:00,,,1,18,226,A0WDF,20161229
1537,FL-EK-0658-20161227-DXB-MLE-0,658,DXB,MLE,2016-12-27 00:35:00,2016-12-27 04:45:00,False,2016-12-27 00:35:00,2016-12-27 04:45:00,27/12/2016 00:35,27/12/2016 04:45,12,40,309,A0WBX,20161227
1538,FL-EK-0849-20161227-DXB-DOH-0,849,DXB,DOH,2016-12-27 12:50:00,2016-12-27 14:00:00,False,2016-12-27 12:50:00,2016-12-27 14:00:00,,,0,23,171,A0WCJ,20161227
1539,FL-EK-0185-20161230-DXB-BCN-0,185,DXB,BCN,2016-12-30 03:50:00,2016-12-30 11:25:00,False,2016-12-30 03:50:00,2016-12-30 11:25:00,,,2,37,249,A0WFB,20161230
1540,FL-EK-0392-20161230-DXB-SGN-0,392,DXB,SGN,2016-12-30 05:40:00,2016-12-30 12:25:00,False,2016-12-30 05:40:00,2016-12-30 12:25:00,,,0,28,374,A0WWT,20161230
1541,FL-EK-0051-20161230-DXB-MUC-0,51,DXB,MUC,2016-12-30 12:00:00,2016-12-30 18:40:00,False,2016-12-30 12:00:00,2016-12-30 18:40:00,,,0,12,209,A0WFO,20161230
1542,FL-EK-0968-20161230-MHD-DXB-0,968,MHD,DXB,2016-12-30 07:05:00,2016-12-30 09:35:00,False,2016-12-30 07:05:00,2016-12-30 09:35:00,,,1,6,162,A0WIR,20161230
1543,FL-EK-0370-20161227-DXB-BKK-0,370,DXB,BKK,2016-12-27 07:45:00,2016-12-27 13:50:00,False,2016-12-27 07:45:00,2016-12-27 13:50:00,27/12/2016 07:45,,0,40,389,A0WDZ,20161227
1544,FL-EK-0823-20161230-DXB-DMM-0,823,DXB,DMM,2016-12-30 22:50:00,2016-12-31 00:15:00,False,2016-12-30 22:50:00,2016-12-31 00:15:00,,,0,5,78,A0WWN,20161230
1545,FL-EK-0872-20161229-KWI-DXB-0,872,KWI,DXB,2016-12-29 11:15:00,2016-12-29 12:55:00,False,2016-12-29 11:15:00,2016-12-29 12:55:00,,,1,29,259,A0WDF,20161229
1546,FL-EK-0405-20161231-SIN-DXB-0,405,SIN,DXB,2016-12-31 17:20:00,2017-01-01 00:30:00,False,2016-12-31 17:20:00,2017-01-01 00:30:00,,,3,29,261,A0WVW,20161231
1547,FL-EK-0526-20161231-DXB-HYD-0,526,DXB,HYD,2016-12-31 23:45:00,2017-01-01 03:10:00,False,2016-12-31 23:45:00,2017-01-01 03:10:00,,,0,7,248,A0WGQ,20161231
1548,FL-EK-0772-20161231-DXB-CPT-0,772,DXB,CPT,2016-12-31 00:00:00,2016-12-31 09:45:00,False,2016-12-31 00:00:00,2016-12-31 09:45:00,,,0,35,302,A0WCF,20161231
1549,FL-EK-0841-20161229-DXB-DOH-0,841,DXB,DOH,2016-12-29 03:45:00,2016-12-29 05:05:00,False,2016-12-29 03:45:00,2016-12-29 05:05:00,,,1,8,93,A0WVW,20161229
1550,FL-EK-0847-20161231-DXB-DOH-0,847,DXB,DOH,2016-12-31 22:05:00,2016-12-31 23:20:00,False,2016-12-31 22:05:00,2016-12-31 23:20:00,,,0,18,206,A0WWM,20161231
1551,FL-EK-0872-20161227-KWI-DXB-0,872,KWI,DXB,2016-12-27 11:15:00,2016-12-27 12:55:00,False,2016-12-27 11:15:00,2016-12-27 12:55:00,27/12/2016 11:15,,1,39,280,A0WGL,20161227
1552,FL-EK-0657-20161230-MLE-DXB-0,657,MLE,DXB,2016-12-30 04:15:00,2016-12-30 08:25:00,False,2016-12-30 04:15:00,2016-12-30 08:25:00,,,8,38,235,A0WCR,20161230
1553,FL-EK-0357-20161231-CGK-DXB-0,357,CGK,DXB,2016-12-31 10:45:00,2016-12-31 19:15:00,False,2016-12-31 10:45:00,2016-12-31 19:15:00,,,0,36,302,A0WWJ,20161231
1554,FL-EK-0378-20161227-DXB-HKT-0,378,DXB,HKT,2016-12-27 08:45:00,2016-12-27 14:50:00,False,2016-12-27 08:45:00,2016-12-27 14:50:00,27/12/2016 08:45,,8,42,306,A0WMY,20161227
1555,FL-EK-0713-20161227-DXB-LUN-0,713,DXB,LUN,2016-12-27 05:25:00,2016-12-27 12:40:00,False,2016-12-27 05:25:00,2016-12-27 12:40:00,27/12/2016 05:25,,0,26,226,A0WMD,20161227
1556,FL-EK-0820-20161231-RUH-DXB-0,820,RUH,DXB,2016-12-31 06:35:00,2016-12-31 08:20:00,False,2016-12-31 06:35:00,2016-12-31 08:20:00,,,2,7,287,A0WMI,20161231
1557,FL-EK-0385-20161231-BKK-DXB-0,385,BKK,DXB,2016-12-31 18:05:00,2017-01-01 01:00:00,False,2016-12-31 18:05:00,2017-01-01 01:00:00,,,3,40,254,A0WFM,20161231
1558,FL-EK-0412-20161231-DXB-SYD-0,412,DXB,SYD,2016-12-31 06:15:00,2016-12-31 20:00:00,False,2016-12-31 06:15:00,2016-12-31 20:00:00,,,4,28,315,A0WNM,20161231
1559,FL-EK-0248-20161228-GIG-DXB-0,248,GIG,DXB,2016-12-28 05:05:00,2016-12-28 18:45:00,False,2016-12-28 05:05:00,2016-12-28 18:45:00,,,8,20,151,A0WDD,20161228
1560,FL-EK-0262-20161227-GRU-DXB-0,262,GRU,DXB,2016-12-27 03:25:00,2016-12-27 17:15:00,False,2016-12-27 03:25:00,2016-12-27 17:15:00,27/12/2016 03:25,,8,41,297,A0WMR,20161227
1561,FL-EK-0367-20161230-TPE-DXB-0,367,TPE,DXB,2016-12-30 15:45:00,2016-12-31 01:45:00,False,2016-12-30 15:45:00,2016-12-31 01:45:00,,,0,33,344,A0WLN,20161230
1562,FL-EK-0362-20161231-DXB-CAN-0,362,DXB,CAN,2016-12-31 06:50:00,2016-12-31 13:45:00,False,2016-12-31 06:50:00,2016-12-31 13:45:00,,,0,20,173,A0WVA,20161231
1563,FL-EK-0513-20161230-DEL-DXB-0,513,DEL,DXB,2016-12-30 06:50:00,2016-12-30 10:40:00,False,2016-12-30 06:50:00,2016-12-30 10:40:00,,,8,39,304,A0WBF,20161230
1564,FL-EK-0722-20161227-NBO-DXB-0,722,NBO,DXB,2016-12-27 19:45:00,2016-12-28 00:45:00,False,2016-12-27 19:45:00,2016-12-28 00:45:00,,,5,20,302,A0WWX,20161227
1565,FL-EK-0140-20161230-PRG-DXB-0,140,PRG,DXB,2016-12-30 14:15:00,2016-12-30 20:25:00,False,2016-12-30 14:15:00,2016-12-30 20:25:00,,,6,59,383,A0WVB,20161230
1566,FL-EK-0162-20161228-DUB-DXB-0,162,DUB,DXB,2016-12-28 12:55:00,2016-12-28 20:25:00,False,2016-12-28 12:55:00,2016-12-28 20:25:00,,,0,40,383,A0WCB,20161228
1567,FL-EK-0864-20161230-DXB-MCT-0,864,DXB,MCT,2016-12-30 12:40:00,2016-12-30 13:55:00,False,2016-12-30 12:40:00,2016-12-30 13:55:00,,,2,7,125,A0WGS,20161230
1568,FL-EK-0303-20161231-PVG-DXB-0,303,PVG,DXB,2016-12-31 15:00:00,2017-01-01 01:15:00,False,2016-12-31 15:00:00,2017-01-01 01:15:00,,,2,19,167,A0WLI,20161231
1569,FL-EK-0517-20161228-DEL-DXB-0,517,DEL,DXB,2016-12-28 10:45:00,2016-12-28 14:35:00,False,2016-12-28 10:45:00,2016-12-28 14:35:00,,,8,40,300,A0WMV,20161228
1570,FL-EK-0538-20161231-DXB-AMD-0,538,DXB,AMD,2016-12-31 19:00:00,2016-12-31 21:30:00,False,2016-12-31 19:00:00,2016-12-31 21:30:00,,,0,16,225,A0WIJ,20161231
1571,FL-EK-0978-20161227-IKA-DXB-0,978,IKA,DXB,2016-12-27 21:25:00,2016-12-27 23:45:00,False,2016-12-27 21:25:00,2016-12-27 23:45:00,,,1,18,65,A0WBF,20161227
1572,FL-EK-0082-20161231-LYS-DXB-0,82,LYS,DXB,2016-12-31 19:55:00,2017-01-01 02:15:00,False,2016-12-31 19:55:00,2017-01-01 02:15:00,,,0,10,269,A0WCB,20161231
1573,FL-EK-0133-20161228-DXB-DME-0,133,DXB,DME,2016-12-28 06:00:00,2016-12-28 11:20:00,False,2016-12-28 06:00:00,2016-12-28 11:20:00,,,5,13,163,A0WCG,20161228
1574,FL-EK-0317-20161227-KIX-DXB-0,317,KIX,DXB,2016-12-27 14:35:00,2016-12-28 01:45:00,False,2016-12-27 14:35:00,2016-12-28 01:45:00,,,8,29,278,A0WDF,20161227
1575,FL-EK-0380-20161231-DXB-HKG-0,380,DXB,HKG,2016-12-31 06:05:00,2016-12-31 13:05:00,False,2016-12-31 06:05:00,2016-12-31 13:05:00,,,2,45,415,A0WLP,20161231
1576,FL-EK-0347-20161230-KUL-DXB-0,347,KUL,DXB,2016-12-30 11:10:00,2016-12-30 18:30:00,False,2016-12-30 11:10:00,2016-12-30 18:30:00,,,7,48,228,A0WVZ,20161230
1577,FL-EK-0121-20161231-DXB-IST-0,121,DXB,IST,2016-12-31 10:35:00,2016-12-31 15:35:00,False,2016-12-31 10:35:00,2016-12-31 15:35:00,,,0,7,77,A0WWU,20161231
1578,FL-EK-0144-20161231-MAD-DXB-0,144,MAD,DXB,2016-12-31 20:40:00,2017-01-01 03:40:00,False,2016-12-31 20:40:00,2017-01-01 03:40:00,,,0,13,216,A0WGO,20161231
1579,FL-EK-0158-20161227-ARN-DXB-0,158,ARN,DXB,2016-12-27 12:35:00,2016-12-27 18:55:00,False,2016-12-27 12:35:00,2016-12-27 18:55:00,,,8,41,305,A0WWZ,20161227
1580,FL-EK-0302-20161228-DXB-PVG-0,302,DXB,PVG,2016-12-28 23:10:00,2016-12-29 07:05:00,False,2016-12-28 23:10:00,2016-12-29 07:05:00,,,5,29,164,A0WFX,20161228
1581,FL-EK-0621-20161229-SKT-DXB-0,621,SKT,DXB,2016-12-29 07:10:00,2016-12-29 10:45:00,False,2016-12-29 07:10:00,2016-12-29 10:45:00,,,0,30,378,A0WCM,20161229
1582,FL-EK-0842-20161231-DOH-DXB-0,842,DOH,DXB,2016-12-31 06:50:00,2016-12-31 08:00:00,False,2016-12-31 06:50:00,2016-12-31 08:00:00,,,2,5,245,A0WVD,20161231
1583,FL-EK-0926-20161230-CAI-DXB-0,926,CAI,DXB,2016-12-30 22:45:00,2016-12-31 02:15:00,False,2016-12-30 22:45:00,2016-12-31 02:15:00,,,6,41,292,A0WWS,20161230
1584,FL-EK-0048-20161228-FRA-DXB-0,48,FRA,DXB,2016-12-28 19:30:00,2016-12-29 02:05:00,False,2016-12-28 19:30:00,2016-12-29 02:05:00,,,14,67,423,A0WVQ,20161228
1585,FL-EK-0839-20161229-DXB-BAH-0,839,DXB,BAH,2016-12-29 12:20:00,2016-12-29 13:40:00,False,2016-12-29 12:20:00,2016-12-29 13:40:00,,,2,26,239,A0WDU,20161229
1586,FL-EK-0054-20161230-MUC-DXB-0,54,MUC,DXB,2016-12-30 09:10:00,2016-12-30 15:10:00,False,2016-12-30 09:10:00,2016-12-30 15:10:00,,,12,75,418,A0WLT,20161230
1587,FL-EK-0408-20161230-DXB-MEL-0,408,DXB,MEL,2016-12-30 23:00:00,2016-12-31 12:20:00,False,2016-12-30 23:00:00,2016-12-31 12:20:00,,,0,19,235,A0WMA,20161230
1588,FL-EK-0059-20161227-DXB-HAM-0,59,DXB,HAM,2016-12-27 04:50:00,2016-12-27 11:55:00,False,2016-12-27 04:50:00,2016-12-27 11:55:00,27/12/2016 04:50,,0,5,176,A0WWY,20161227
1589,FL-EK-0072-20161228-CDG-DXB-0,72,CDG,DXB,2016-12-28 08:55:00,2016-12-28 15:35:00,False,2016-12-28 08:55:00,2016-12-28 15:35:00,,,14,76,424,A0WFF,20161228
1590,FL-EK-0866-20161228-DXB-MCT-0,866,DXB,MCT,2016-12-28 22:45:00,2016-12-28 23:55:00,False,2016-12-28 22:45:00,2016-12-28 23:55:00,,,0,13,197,A0WCD,20161228
1591,FL-EK-0975-20161231-DXB-IKA-0,975,DXB,IKA,2016-12-31 22:25:00,2017-01-01 00:40:00,False,2016-12-31 22:25:00,2017-01-01 00:40:00,,,3,10,150,A0WCH,20161231
1592,FL-EK-0247-20161229-DXB-GIG-0,247,DXB,GIG,2016-12-29 03:10:00,2016-12-29 17:50:00,False,2016-12-29 03:10:00,2016-12-29 17:50:00,,,3,18,128,A0WDO,20161229
1593,FL-EK-0572-20161230-DXB-CCU-0,572,DXB,CCU,2016-12-30 09:15:00,2016-12-30 13:20:00,False,2016-12-30 09:15:00,2016-12-30 13:20:00,,,0,11,262,A0WDP,20161230
1594,FL-EK-0609-20161230-KHI-DXB-0,609,KHI,DXB,2016-12-30 14:35:00,2016-12-30 16:50:00,False,2016-12-30 14:35:00,2016-12-30 16:50:00,,,0,23,293,A0WDD,20161230
1595,FL-EK-0966-20161231-MHD-DXB-0,966,MHD,DXB,2016-12-31 22:25:00,2017-01-01 00:55:00,False,2016-12-31 22:25:00,2017-01-01 00:55:00,,,0,3,155,A0WGI,20161231
1596,FL-EK-0011-20161227-DXB-LGW-0,11,DXB,LGW,2016-12-27 22:50:00,2016-12-28 06:40:00,False,2016-12-27 22:50:00,2016-12-28 06:40:00,,,4,46,397,A0WNJ,20161227
1597,FL-EK-0047-20161228-DXB-FRA-0,47,DXB,FRA,2016-12-28 10:35:00,2016-12-28 17:40:00,False,2016-12-28 10:35:00,2016-12-28 17:40:00,,,2,17,183,A0WVQ,20161228
1598,FL-EK-0126-20161228-VIE-DXB-0,126,VIE,DXB,2016-12-28 21:00:00,2016-12-29 02:40:00,False,2016-12-28 21:00:00,2016-12-29 02:40:00,,,7,40,307,A0WGY,20161228
1599,FL-EK-0239-20161227-DXB-BOS-0,239,DXB,BOS,2016-12-27 22:35:00,2016-12-28 12:40:00,False,2016-12-27 22:35:00,2016-12-28 12:40:00,,,1,9,167,A0WMW,20161227
1600,FL-EK-0623-20161229-LHE-DXB-0,623,LHE,DXB,2016-12-29 17:50:00,2016-12-29 21:20:00,False,2016-12-29 17:50:00,2016-12-29 21:20:00,,,0,34,367,A0WWW,20161229
1601,FL-EK-0657-20161228-MLE-DXB-0,657,MLE,DXB,2016-12-28 04:15:00,2016-12-28 08:25:00,False,2016-12-28 04:15:00,2016-12-28 08:25:00,,,2,38,153,A0WCL,20161228
1602,FL-EK-0128-20161231-VIE-DXB-0,128,VIE,DXB,2016-12-31 13:55:00,2016-12-31 19:35:00,False,2016-12-31 13:55:00,2016-12-31 19:35:00,,,4,33,352,A0WVU,20161231
1603,FL-EK-0388-20161231-DXB-RGN-0,388,DXB,RGN,2016-12-31 23:30:00,2017-01-01 04:45:00,False,2016-12-31 23:30:00,2017-01-01 04:45:00,,,0,12,194,A0WWI,20161231
1604,FL-EK-0355-20161229-SIN-DXB-0,355,SIN,DXB,2016-12-29 13:00:00,2016-12-29 21:00:00,False,2016-12-29 13:00:00,2016-12-29 21:00:00,,,3,46,199,A0WFE,20161229
1605,FL-EK-0511-20161228-DEL-DXB-0,511,DEL,DXB,2016-12-28 05:05:00,2016-12-28 09:00:00,False,2016-12-28 05:05:00,2016-12-28 09:00:00,,,7,40,307,A0WWG,20161228
1606,FL-EK-0526-20161228-DXB-HYD-0,526,DXB,HYD,2016-12-28 23:45:00,2016-12-29 03:10:00,False,2016-12-28 23:45:00,2016-12-29 03:10:00,,,1,7,331,A0WMY,20161228
1607,FL-EK-0309-20161230-PEK-DXB-0,309,PEK,DXB,2016-12-30 22:50:00,2016-12-31 07:40:00,False,2016-12-30 22:50:00,2016-12-31 07:40:00,,,0,6,112,A0WIW,20161230
1608,FL-EK-0776-20161229-DUR-DXB-0,776,DUR,DXB,2016-12-29 17:10:00,2016-12-30 01:25:00,False,2016-12-29 17:10:00,2016-12-30 01:25:00,,,0,40,379,A0WCF,20161229
1609,FL-EK-0571-20161228-CCU-DXB-0,571,CCU,DXB,2016-12-28 05:10:00,2016-12-28 10:30:00,False,2016-12-28 05:10:00,2016-12-28 10:30:00,,,0,15,289,A0WMK,20161228
1610,FL-EK-0605-20161227-KHI-DXB-0,605,KHI,DXB,2016-12-27 00:30:00,2016-12-27 02:55:00,False,2016-12-27 00:30:00,2016-12-27 02:55:00,27/12/2016 00:30,27/12/2016 02:55,0,33,378,A0WCW,20161227
1611,FL-EK-0714-20161230-HRE-LUN-0,714,HRE,LUN,2016-12-30 17:00:00,2016-12-30 18:05:00,False,2016-12-30 17:00:00,2016-12-30 18:05:00,,,0,0,1,A0WCN,20161230
1612,FL-EK-0413-20161229-CHC-SYD-0,413,CHC,SYD,2016-12-29 05:45:00,2016-12-29 09:05:00,False,2016-12-29 05:45:00,2016-12-29 09:05:00,,,3,10,150,A0WLE,20161229
1613,FL-EK-0522-20161231-DXB-TRV-0,522,DXB,TRV,2016-12-31 17:40:00,2016-12-31 21:40:00,False,2016-12-31 17:40:00,2016-12-31 21:40:00,,,0,13,315,A0WWE,20161231
1614,FL-EK-0017-20161230-DXB-MAN-0,17,DXB,MAN,2016-12-30 03:15:00,2016-12-30 11:20:00,False,2016-12-30 03:15:00,2016-12-30 11:20:00,,,13,56,427,A0WFC,20161230
1615,FL-EK-0369-20161229-CGK-DXB-0,369,CGK,DXB,2016-12-29 00:45:00,2016-12-29 09:00:00,False,2016-12-29 00:45:00,2016-12-29 09:00:00,,,0,2,214,A0WWZ,20161229
1616,FL-EK-0538-20161229-DXB-AMD-0,538,DXB,AMD,2016-12-29 19:00:00,2016-12-29 21:30:00,False,2016-12-29 19:00:00,2016-12-29 21:30:00,,,0,35,211,A0WIJ,20161229
1617,FL-EK-0764-20161230-JNB-DXB-0,764,JNB,DXB,2016-12-30 17:05:00,2016-12-31 01:05:00,False,2016-12-30 17:05:00,2016-12-31 01:05:00,,,3,39,290,A0WMK,20161230
1618,FL-EK-0131-20161228-DXB-DME-0,131,DXB,DME,2016-12-28 13:30:00,2016-12-28 18:55:00,False,2016-12-28 13:30:00,2016-12-28 18:55:00,,,4,23,153,A0WNU,20161228
1619,FL-EK-0389-20161229-RGN-DXB-0,389,RGN,DXB,2016-12-29 19:20:00,2016-12-30 01:45:00,False,2016-12-29 19:20:00,2016-12-30 01:45:00,,,0,9,141,A0WWQ,20161229
1620,FL-EK-0871-20161231-DXB-KWI-0,871,DXB,KWI,2016-12-31 08:00:00,2016-12-31 09:50:00,False,2016-12-31 08:00:00,2016-12-31 09:50:00,,,2,11,126,A0WBB,20161231
1621,FL-EK-0205-20161228-MXP-JFK-0,205,MXP,JFK,2016-12-28 14:40:00,2016-12-29 00:00:00,False,2016-12-28 14:40:00,2016-12-29 00:00:00,,,10,69,385,A0WFR,20161228
1622,FL-EK-0389-20161231-RGN-DXB-0,389,RGN,DXB,2016-12-31 19:20:00,2017-01-01 01:45:00,False,2016-12-31 19:20:00,2017-01-01 01:45:00,,,0,14,150,A0WGY,20161231
1623,FL-EK-0653-20161227-MLE-DXB-0,653,MLE,DXB,2016-12-27 17:55:00,2016-12-27 22:05:00,False,2016-12-27 17:55:00,2016-12-27 22:05:00,,,4,27,190,A0WWI,20161227
1624,FL-EK-0044-20161230-FRA-DXB-0,44,FRA,DXB,2016-12-30 08:40:00,2016-12-30 15:00:00,False,2016-12-30 08:40:00,2016-12-30 15:00:00,,,0,35,372,A0WCO,20161230
1625,FL-EK-0510-20161229-DXB-DEL-0,510,DXB,DEL,2016-12-29 00:30:00,2016-12-29 03:40:00,False,2016-12-29 00:30:00,2016-12-29 03:40:00,,,0,28,311,A0WGA,20161229
1626,FL-EK-0186-20161230-BCN-DXB-0,186,BCN,DXB,2016-12-30 13:50:00,2016-12-30 20:35:00,False,2016-12-30 13:50:00,2016-12-30 20:35:00,,,12,68,408,A0WFB,20161230
1627,FL-EK-0351-20161227-BKK-DXB-0,351,BKK,DXB,2016-12-27 23:45:00,2016-12-28 06:35:00,False,2016-12-27 23:45:00,2016-12-28 06:35:00,,,0,6,239,A0WWQ,20161227
1628,FL-EK-0570-20161230-DXB-CCU-0,570,DXB,CCU,2016-12-30 23:25:00,2016-12-31 03:45:00,False,2016-12-30 23:25:00,2016-12-31 03:45:00,,,0,19,210,A0WMU,20161230
1629,FL-EK-0407-20161228-MEL-DXB-0,407,MEL,DXB,2016-12-28 11:30:00,2016-12-29 01:35:00,False,2016-12-28 11:30:00,2016-12-29 01:35:00,,,8,63,387,A0WLA,20161228
1630,FL-EK-0864-20161228-DXB-MCT-0,864,DXB,MCT,2016-12-28 12:40:00,2016-12-28 13:55:00,False,2016-12-28 12:40:00,2016-12-28 13:55:00,,,2,31,175,A0WBL,20161228
1631,FL-EK-0721-20161231-DXB-NBO-0,721,DXB,NBO,2016-12-31 12:10:00,2016-12-31 17:20:00,False,2016-12-31 12:10:00,2016-12-31 17:20:00,,,1,31,277,A0WGJ,20161231
1632,FL-EK-0025-20161227-DXB-GLA-0,25,DXB,GLA,2016-12-27 10:45:00,2016-12-27 19:00:00,False,2016-12-27 10:45:00,2016-12-27 19:00:00,27/12/2016 10:45,,0,21,209,A0WGC,20161227
1633,FL-EK-0768-20161230-JNB-DXB-0,768,JNB,DXB,2016-12-30 07:15:00,2016-12-30 15:20:00,False,2016-12-30 07:15:00,2016-12-30 15:20:00,,,0,12,297,A0WWX,20161230
1634,FL-EK-0227-20161231-DXB-SEA-0,227,DXB,SEA,2016-12-31 23:50:00,2017-01-01 14:35:00,False,2016-12-31 23:50:00,2017-01-01 14:35:00,,,6,28,294,A0WDC,20161231
1635,FL-EK-0979-20161230-DXB-IKA-0,979,DXB,IKA,2016-12-30 12:10:00,2016-12-30 14:30:00,False,2016-12-30 12:10:00,2016-12-30 14:30:00,,,1,11,150,A0WIR,20161230
